official_name,level,speakers,country,official,regional,minority,national,widely_spoken,country_count,max_urbanization,max_internet_use
Mati Ke,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Matís,Endangered,280,Brazil,0,0,0,0,0,1,87.788,84.2
Matlatzinca,Threatened,1134,Mexico,0,0,0,0,0,1,81.582,81.2
Matngele,Critically Endangered,20,Australia,0,0,0,0,0,1,86.617,97.1
Matsés,Threatened,2200,Brazil;Peru,0,0,0,0,0,2,87.788,84.2
Mavea,Critically Endangered,32,Vanuatu,0,0,0,0,0,1,25.976,45.7
Mawak,Severely Endangered,25,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Mawan,Endangered,470,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Mawayana,Critically Endangered,2,Brazil;Guyana;Suriname,0,0,0,0,0,3,87.788,84.2
Mawé,Threatened,6219,Brazil,0,0,0,0,0,1,87.788,84.2
Mawes,Endangered,693,Indonesia,0,0,0,0,0,1,58.572,69.2
Mawng,Vulnerable,300,Australia,0,0,0,0,0,1,86.617,97.1
Maxakalí,Threatened,1271,Brazil,0,0,0,0,0,1,87.788,84.2
Maxineri,Endangered,950,Brazil;Bolivia,0,0,0,0,0,2,87.788,84.2
May,Endangered,500,Viet Nam;Lao PDR,0,1,0,1,0,2,39.48,78.1
May River Iwam,Threatened,3000,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Maya,Extinct,0,Australia,0,1,0,1,0,1,86.617,97.1
Mayi-Kulan,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Mayi-Kutuna,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
Mayi-Thakurti,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Mayi-Yapi,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Mayo,Vulnerable,32702,Mexico,0,0,0,0,0,1,81.582,81.2
Mbabaram,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Mbara (Chad),Endangered,1000,Chad,0,0,0,0,0,1,24.366,13.2
Mbariman-Gudhinma,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Mbiywom,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Mbonga,Threatened,1490,Cameroon,0,0,0,0,0,1,59.315,41.9
Mbowe,Threatened,2690,Zambia,0,0,0,0,0,1,46.335,33.0
Mbre,Endangered,200,Côte d'Ivoire,0,0,0,0,0,1,53.149,40.7
Mbugu,Threatened,7000,Tanzania,0,0,0,0,0,1,37.409,29.1
Mbulungish,Threatened,5000,Guinea;Guinea-Bissau,0,0,0,0,0,2,45.466,32.5
Mbwenelang,Critically Endangered,10,Vanuatu,0,0,0,0,0,1,25.976,45.7
Mbyá,Vulnerable,19924,Brazil;Argentina;Paraguay;Uruguay,0,0,0,0,0,4,95.771,89.9
Meakambut,Endangered,100,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Meänkieli,Endangered,20000,Sweden;Finland,0,0,0,0,0,2,88.738,95.7
Mebengokre,Threatened,7266,Brazil,0,0,0,0,0,1,87.788,84.2
Mednyj Aleut,Critically Endangered,1,Russian Federation,0,0,0,0,0,1,75.331,92.2
Megleno-Romanian,Threatened,5000,Greece;Macedonia,0,0,0,0,0,2,80.673,85.0
Mehek,Threatened,4027,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Mehináku,Endangered,227,Brazil,0,0,0,0,0,1,87.788,84.2
Mehri,At risk,100000,Yemen;Oman;Kuwait,0,0,2,0,0,3,100.0,99.7
Mekéns,Critically Endangered,22,Brazil,0,0,0,0,0,1,87.788,84.2
Mekmek,Threatened,1036,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Mende,Threatened,5057,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Menka,Vulnerable,5200,Cameroon,0,0,0,0,0,1,59.315,41.9
Menominee,Severely Endangered,35,United States,0,0,0,0,0,1,83.298,93.1
Meoswar,Endangered,250,Indonesia,0,0,0,0,0,1,58.572,69.2
Mer (Indonesia),Severely Endangered,85,Indonesia,0,0,0,0,0,1,58.572,69.2
Merei,Endangered,400,Vanuatu,0,0,0,0,0,1,25.976,45.7
Meriam,Endangered,320,Australia,0,0,0,0,0,1,86.617,97.1
Mescalero-Chiricahua,Threatened,1500,United States,0,0,0,0,0,1,83.298,93.1
Mexican Sign Language,Vulnerable,100000,Mexico,0,0,0,0,0,1,81.582,81.2
Meymai,Threatened,2000,"Iran, Islamic Rep.",0,0,0,0,0,1,77.257,79.6
Mezquital Otomí,At risk,100000,Mexico,0,0,0,0,0,1,81.582,81.2
Mi'kmaq,Threatened,8145,United States;Canada,0,0,0,0,0,2,83.298,94.0
Miami-Illinois,Extinct,0,United States,0,0,0,0,0,1,83.298,93.1
Mian,Threatened,1750,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Michif,Severely Endangered,2000,United States;Canada,0,0,0,0,0,2,83.298,94.0
Midah,Threatened,1000,Cameroon;Chad,0,0,0,0,0,2,59.315,41.9
Middle Chulym,Severely Endangered,50,Russian Federation,0,0,0,0,0,1,75.331,92.2
Middle Southeastern Chinantec,Vulnerable,77087,Mexico,0,0,0,0,0,1,81.582,81.2
Midland Mixe,Threatened,13000,Mexico,0,0,0,0,0,1,81.582,81.2
Miju-Mishmi,Threatened,9000,India;China,0,0,0,0,0,2,64.57,77.5
Mikasuki,Threatened,500,United States,0,0,0,0,0,1,83.298,93.1
Miltu,Endangered,300,Chad,0,0,0,0,0,1,24.366,13.2
Minderico,Severely Endangered,150,Portugal,0,0,0,0,0,1,67.906,85.8
Mindiri,Endangered,90,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Mingang Doso,Threatened,3000,Nigeria,0,0,0,0,0,1,54.283,39.2
Mingrelian,At risk,344000,Georgia,0,0,0,0,0,1,60.727,81.9
Minhe Monguor,Vulnerable,25000,China,0,0,0,0,0,1,64.57,77.5
Minica Huitoto,Threatened,7343,Peru;Colombia,0,0,0,0,0,2,82.354,79.5
Minjungbal,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Minriq,Endangered,145,Malaysia,0,0,0,0,0,1,78.716,97.7
Mintil,Severely Endangered,40,Malaysia,0,0,0,0,0,1,78.716,97.7
Miqie Yi,Threatened,8000,China,0,0,0,0,0,1,64.57,77.5
Miranda do Douro,Vulnerable,15000,Spain;Portugal,0,0,0,0,0,2,81.552,95.4
Mirití,Extinct,0,Brazil,0,0,0,0,0,1,87.788,84.2
Mirniny,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
Misantla Totonac,Endangered,500,Mexico,0,0,0,0,0,1,81.582,81.2
Mískito,At risk,150000,Honduras;Nicaragua,0,0,0,0,0,2,60.212,58.3
Mithaka,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Mixtepec Mixtec,Threatened,9170,Mexico,0,0,0,0,0,1,81.582,81.2
Mixtepec Zapotec,Threatened,7000,Mexico,0,0,0,0,0,1,81.582,81.2
Miyak,Endangered,548,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Miyako,Severely Endangered,2000,Japan,0,0,0,0,0,1,92.043,87.0
Miyobe,Threatened,8700,Togo;Benin,0,0,0,0,0,2,50.1,37.0
Mkir,Endangered,180,Vanuatu,0,0,0,0,0,1,25.976,45.7
Mlabri,Threatened,400,Thailand;Lao PDR,0,0,0,0,0,2,53.608,89.5
Mlap,Endangered,300,Indonesia,0,0,0,0,0,1,58.572,69.2
Mlomp,Threatened,5400,Senegal,0,0,0,0,0,1,49.579,60.6
Mo'ang,Threatened,5000,China;Viet Nam,0,0,0,0,0,2,64.57,78.1
Mócheno,Threatened,1900,Italy,0,0,0,0,0,1,71.973,87.0
Mocho',Critically Endangered,30,Mexico,0,0,0,0,0,1,81.582,81.2
Mocoví,Threatened,2780,Argentina,0,0,0,0,0,1,92.463,89.2
Moere,Severely Endangered,50,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Mogholi,Extinct,0,Afghanistan,0,0,0,0,0,1,26.933,17.7
"Moi (Maluku, Indonesia)",Vulnerable,12000,Indonesia,0,0,0,0,0,1,58.572,69.2
Moiso,Endangered,100,Vanuatu,0,0,0,0,0,1,25.976,45.7
Moji,Vulnerable,400,China,0,0,0,0,0,1,64.57,77.5
Mokerang,Endangered,200,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Moksha,At risk,200000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Momare,Endangered,374,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Mombo,Vulnerable,19000,Mali,0,0,0,0,0,1,46.189,35.1
Mombum,Endangered,250,Indonesia,0,0,0,0,0,1,58.572,69.2
Momina,Endangered,200,Indonesia,0,0,0,0,0,1,58.572,69.2
Momuna,Threatened,2000,Indonesia,0,0,0,0,0,1,58.572,69.2
Mongol-Kaimba,Endangered,338,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Mono (Cameroon),Severely Endangered,300,Cameroon,0,0,0,0,0,1,59.315,41.9
Mono (Democratic Republic of the Congo),Vulnerable,62102,"Congo, Dem. Rep.",0,0,0,0,0,1,47.444,30.5
Mono (Solomon Islands),Threatened,3340,Solomon Islands,0,0,0,0,0,1,26.037,42.5
Monumbo,Endangered,450,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Mopán,Vulnerable,15000,Guatemala;Belize,0,0,0,0,0,2,53.098,72.4
"Mor (Bomberai Peninsula, Indonesia)",Severely Endangered,60,Indonesia,0,0,0,0,0,1,58.572,69.2
Mores,Endangered,150,Vanuatu,0,0,0,0,0,1,25.976,45.7
Moresada,Endangered,200,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Mosetén,Vulnerable,4800,Bolivia,0,0,0,0,0,1,71.186,70.2
Mosimo,Severely Endangered,50,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Mota,Endangered,700,Vanuatu,0,0,0,0,0,1,25.976,45.7
Motlav,Vulnerable,2100,Vanuatu,0,0,0,0,0,1,25.976,45.7
Mount Iraya Agta,Critically Endangered,3,Philippines,0,0,0,0,0,1,48.287,83.8
Movima,Threatened,1173,Bolivia,1,0,0,0,0,1,71.186,70.2
Mpi,Endangered,1200,Thailand,0,0,0,0,0,1,53.608,89.5
Mpra,Extinct,0,Ghana,0,0,0,0,0,1,59.238,69.9
Mpur,Threatened,7000,Indonesia,0,0,0,0,0,1,58.572,69.2
Mru,Vulnerable,50000,India;Myanmar;Bangladesh,0,0,0,0,0,3,40.473,58.5
Mser,Severely Endangered,500,Cameroon;Chad,0,0,0,0,0,2,59.315,41.9
Muda,Threatened,2000,China,0,0,0,0,0,1,64.57,77.5
Mudburra,Critically Endangered,50,Australia,0,0,0,0,0,1,86.617,97.1
Mufian,Vulnerable,10646,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Muinane,Severely Endangered,78,Colombia,0,0,0,0,0,1,82.354,77.3
Mulam,Endangered,30000,China,0,0,0,0,0,1,64.57,77.5
Mulao,Critically Endangered,3,China,0,0,0,0,0,1,64.57,77.5
Muluridyi,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
Mundabli-Mufu,Endangered,600,Cameroon,0,0,0,0,0,1,59.315,41.9
Mundurukú,Threatened,8000,Brazil,0,0,0,0,0,1,87.788,84.2
Mungbam,Threatened,2150,Cameroon,0,0,0,0,0,1,59.315,41.9
Munichi,Extinct,0,Peru,0,0,0,0,0,1,78.922,79.5
Muniwara,Endangered,826,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Munji,Threatened,3770,Afghanistan,0,0,0,0,0,1,26.933,17.7
Munkip,Severely Endangered,12,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Munsee,Critically Endangered,3,United States;Canada,0,0,0,0,0,2,83.298,94.0
Murik,Threatened,1256,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Murui Huitoto,Threatened,3000,Peru;Colombia,0,0,0,0,0,2,82.354,79.5
Muruwari,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
Muskogee,Severely Endangered,4200,United States,0,0,0,0,0,1,83.298,93.1
Muslim Tat,Severely Endangered,5000,"Russian Federation;Azerbaijan;Iran, Islamic Rep.",0,0,0,0,0,3,77.257,92.2
Musom,Endangered,219,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Mussau-Emira,Threatened,3651,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Muya,Vulnerable,15000,China,0,0,0,0,0,1,64.57,77.5
Muzi,Threatened,10000,China,0,0,0,0,0,1,64.57,77.5
Mvanip,Threatened,100,Nigeria,0,0,0,0,0,1,54.283,39.2
Mwatebu,Endangered,120,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Mwenyi,Threatened,6000,Zambia,0,0,0,0,0,1,46.335,33.0
Mwesen,Critically Endangered,10,Vanuatu,0,0,0,0,0,1,25.976,45.7
Myanmar Sign Language,Threatened,250000,Myanmar,0,0,0,0,0,1,32.112,58.5
Nachering,Vulnerable,10041,Nepal,0,0,0,0,0,1,21.903,55.8
Nadëb,Endangered,370,Brazil,0,0,0,0,0,1,87.788,84.2
Nafi,Endangered,160,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Nagu,Severely Endangered,206,Solomon Islands,0,0,0,0,0,1,26.037,42.5
Naha'ai,Endangered,600,Vanuatu,0,0,0,0,0,1,25.976,45.7
Nahavaq,Endangered,700,Vanuatu,0,0,0,0,0,1,25.976,45.7
Nai,Endangered,454,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Najit,Critically Endangered,5,Vanuatu,0,0,0,0,0,1,25.976,45.7
Naka'ela,Critically Endangered,5,Indonesia,0,0,0,0,0,1,58.572,69.2
Nakai,Endangered,3,Indonesia,0,0,0,0,0,1,58.572,69.2
Nakara,Severely Endangered,100,Australia,0,0,0,0,0,1,86.617,97.1
Nake,Endangered,170,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Naki,Threatened,3000,Cameroon,0,0,0,0,0,1,59.315,41.9
Nakwi,Endangered,216,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Nalu,Vulnerable,22000,Guinea;Guinea-Bissau,0,0,0,0,0,2,45.466,32.5
Naluo,Vulnerable,15000,China,0,0,0,0,0,1,64.57,77.5
Namat,Endangered,180,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Nambi,Endangered,484,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Nambikwara,Endangered,721,Brazil,0,0,0,0,0,1,87.788,84.2
Namia,Vulnerable,3500,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Namla,Severely Endangered,36,Indonesia,0,0,0,0,0,1,58.572,69.2
Namo,Severely Endangered,80,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Namosi,Threatened,1600,Fiji,0,0,0,0,0,1,58.713,79.3
Namuyi,Endangered,5000,China,0,0,0,0,0,1,64.57,77.5
Nanai,Severely Endangered,180,Russian Federation;China,0,0,0,0,0,2,75.331,92.2
Ñandeva,Endangered,19308,Brazil;Argentina;Paraguay,0,0,0,0,0,3,92.463,89.2
Nanga,Threatened,3000,Mali,0,0,0,0,0,1,46.189,35.1
Nanti,Vulnerable,450,Peru,0,0,0,0,0,1,78.922,79.5
Napu,Threatened,6000,Indonesia,0,0,0,0,0,1,58.572,69.2
Nar Phu,Endangered,500,Nepal,0,0,0,0,0,1,21.903,55.8
Narau,Severely Endangered,85,Indonesia,0,0,0,0,0,1,58.572,69.2
Nari Nari,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Narmoris,Endangered,120,Vanuatu,0,0,0,0,0,1,25.976,45.7
Naro,Vulnerable,10000,Botswana;Namibia,0,0,0,0,0,2,72.867,81.4
Narungga,Severely Endangered,24,Australia,0,0,0,0,0,1,86.617,97.1
Nasal,Vulnerable,3000,Indonesia,0,0,0,0,0,1,58.572,69.2
Nasarian,Critically Endangered,20,Vanuatu,0,0,0,0,0,1,25.976,45.7
Nasvang,Endangered,275,Vanuatu,0,0,0,0,0,1,25.976,45.7
Natanzi,Threatened,7030,"Iran, Islamic Rep.",0,0,0,0,0,1,77.257,79.6
Nāti,Severely Endangered,25,Vanuatu,0,0,0,0,0,1,25.976,45.7
Natioro,Vulnerable,4000,Burkina Faso,0,0,0,0,0,1,32.52,17.0
Nauete,Endangered,1000,Timor-Leste,0,0,0,0,0,1,32.456,34.0
Naukan Yupik,Endangered,200,Russian Federation,0,0,0,0,0,1,75.331,92.2
Nauna,Severely Endangered,100,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Navwien,Critically Endangered,5,Vanuatu,0,0,0,0,0,1,25.976,45.7
Nawaru,Endangered,190,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Nayini,Threatened,7030,"Iran, Islamic Rep.",0,0,0,0,0,1,77.257,79.6
Nchumbulu,Threatened,1800,Ghana,0,0,0,0,0,1,59.238,69.9
Nda'nda',Vulnerable,10000,Cameroon,0,0,0,0,0,1,59.315,41.9
Ndai,Critically Endangered,3,Cameroon,0,0,0,0,0,1,59.315,41.9
Ndam,Threatened,6500,Chad,0,0,0,0,0,1,24.366,13.2
Ndjebbana,Endangered,241,Australia,0,0,0,0,0,1,86.617,97.1
Ndoola ,Vulnerable,10000,Nigeria;Cameroon,0,0,0,0,0,2,59.315,41.9
Ndunda,Endangered,400,Nigeria,0,0,0,0,0,1,54.283,39.2
Ndut,Vulnerable,50000,Senegal,0,0,0,0,0,1,49.579,60.6
Nedebang,Critically Endangered,200,Indonesia,0,0,0,0,0,1,58.572,69.2
Negidal,Severely Endangered,150,Russian Federation,0,0,0,0,0,1,75.331,92.2
Nēhiyawēwin,Severely Endangered,53070,Canada,0,0,0,0,0,1,81.862,94.0
Nen,Endangered,250,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Neo-Mandaic,Severely Endangered,200,"Iran, Islamic Rep.;Iraq",0,0,0,0,0,2,77.257,81.7
Nepali Kurux,Vulnerable,28615,Nepal,0,0,0,0,0,1,21.903,55.8
Nese,Critically Endangered,15,Vanuatu,5,3,4,4,7,1,25.976,45.7
Nez Perce,Critically Endangered,50,United States,0,0,0,0,0,1,83.298,93.1
Ngaanyatjarra,Threatened,1300,Australia,0,0,0,0,0,1,86.617,97.1
Ngaatjatjara,Severely Endangered,12,Australia,0,0,0,0,0,1,86.617,97.1
Ngala,Endangered,136,Papua New Guinea,0,0,2,0,0,1,13.723,24.1
Ngalakgan,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Ngaliwurru,Endangered,100,Australia,0,0,0,0,0,1,86.617,97.1
Ngalum,Vulnerable,18000,Indonesia;Papua New Guinea,0,0,0,0,0,2,58.572,69.2
Ngamini,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
Ngamo,Vulnerable,60000,Nigeria,0,0,0,0,0,1,54.283,39.2
Ngan'gikurunggurr,Endangered,240,Australia,0,0,0,0,0,1,86.617,97.1
Ngan'gityemerri,Endangered,150,Australia,0,0,0,0,0,1,86.617,97.1
Nganasan,Severely Endangered,500,Russian Federation,0,0,0,0,0,1,75.331,92.2
Ngandi,Critically Endangered,9,Australia,0,0,0,0,0,1,86.617,97.1
Nganyaywana,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Ngardi,Severely Endangered,10,Australia,0,0,0,0,0,1,86.617,97.1
Ngarigu,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Ngarinyin,Critically Endangered,12,Australia,0,0,0,0,0,1,86.617,97.1
Ngarinyman,Endangered,170,Australia,0,0,0,0,0,1,86.617,97.1
Ngarla,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Ngarluma,Severely Endangered,20,Australia,0,0,0,0,0,1,86.617,97.1
Ngarnka,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Ngasa,Endangered,300,Kenya;Tanzania,0,0,0,0,0,2,37.409,35.0
Ngawun,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
Ngbinda,Critically Endangered,3,"Congo, Dem. Rep.",0,0,0,0,0,1,47.444,30.5
Ngen,Endangered,800,Vanuatu,0,0,0,0,0,1,25.976,45.7
Nggwahyi,Threatened,2000,Nigeria,0,0,0,0,0,1,54.283,39.2
Ngizim,Vulnerable,80000,Nigeria,0,0,0,0,0,1,54.283,39.2
Ngkâlmpw Kanum,Endangered,150,Indonesia,0,0,0,0,0,1,58.572,69.2
Ngomburr,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
Ngong,Critically Endangered,2,Cameroon,0,0,0,0,0,1,59.315,41.9
Ngumbarl,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Nguôn,Endangered,1000,Viet Nam;Lao PDR,0,0,0,0,0,2,39.48,78.1
Ngwaba,Vulnerable,10000,Nigeria,0,0,0,0,0,1,54.283,39.2
Nhanta,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
Nheengatú,Endangered,19060,"Brazil;Colombia;Venezuela, RB",0,0,0,0,0,3,88.438,84.2
Nhirrpi,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Nhuwala,Severely Endangered,10,Australia,0,0,0,0,0,1,86.617,97.1
Nicaragua Creole English,Vulnerable,500000,Nicaragua,0,0,0,0,0,1,59.849,58.2
Nicaraguan Sign Language,Threatened,3000,Nicaragua,0,0,0,0,0,1,59.849,58.2
Niellim,Threatened,5160,Chad,0,0,0,0,0,1,24.366,13.2
Niitsipowahsin,Severely Endangered,2800,United States;Canada,0,0,0,0,0,2,83.298,94.0
Niksek,Endangered,300,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Nila,Threatened,1800,Timor-Leste,0,0,0,0,0,1,32.456,34.0
Nimanburru,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
Nimbari,Extinct,0,Cameroon,0,0,0,0,0,1,59.315,41.9
Nimo,Endangered,178,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Ninam,Vulnerable,560,"Brazil;Venezuela, RB",0,0,0,0,0,2,88.438,84.2
Ninde,Threatened,1100,Vanuatu,0,0,0,0,0,1,25.976,45.7
Ningera,Endangered,213,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Ninggerum,Threatened,3500,Indonesia;Papua New Guinea,0,0,0,0,0,2,58.572,69.2
Ningil,Endangered,500,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Ningye,Threatened,4000,Nigeria,0,0,0,0,0,1,54.283,39.2
Ninzo,Critically Endangered,2,Nigeria,0,0,0,0,0,1,54.283,39.2
Niolean,Severely Endangered,90,Vanuatu,0,0,0,0,0,1,25.976,45.7
Nipode,Severely Endangered,50,Brazil;Peru;Colombia,0,0,0,0,0,3,87.788,84.2
Nisga'a,Severely Endangered,333,Canada,0,0,0,0,0,1,81.862,94.0
Nisvai,Endangered,200,Vanuatu,0,0,0,0,0,1,25.976,45.7
Nitita,Critically Endangered,5,Vanuatu,0,0,0,0,0,1,25.976,45.7
Niue,Threatened,7990,New Zealand;Cook Islands;Tonga;Niue,1,0,0,0,0,4,86.985,96.2
Nivaclé,Threatened,8800,Argentina;Paraguay,0,0,0,0,0,2,92.463,89.2
Nivat,Critically Endangered,10,Vanuatu,0,0,0,0,0,1,25.976,45.7
Njav,Critically Endangered,10,Vanuatu,0,0,0,0,0,1,25.976,45.7
Njerep,Critically Endangered,4,Nigeria,0,0,0,0,0,1,54.283,39.2
Nkari,Threatened,10000,Nigeria,0,0,0,0,0,1,54.283,39.2
Nkoroo,Threatened,5000,Nigeria,0,0,0,0,0,1,54.283,39.2
Noghay,Threatened,70000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Nokuku,Endangered,250,Vanuatu,0,0,0,0,0,1,25.976,45.7
Nomatsiguenga,Threatened,5531,Peru,0,0,0,0,0,1,78.922,79.5
Noon,Vulnerable,50000,Senegal,0,0,0,0,0,1,49.579,60.6
Norman,Severely Endangered,11100,France,0,0,0,0,0,1,81.777,86.8
North Ambrym,Threatened,5250,Vanuatu,0,0,0,0,0,1,25.976,45.7
North Muyu,Threatened,8000,Indonesia,0,0,0,0,0,1,58.572,69.2
North Saami,Threatened,25700,Russian Federation;Sweden;Norway;Finland,0,0,0,0,0,4,88.738,99.0
Northeastern Alta Mixtec,Threatened,10220,Mexico,0,0,0,0,0,1,81.582,81.2
Northern Alta,Endangered,240,Philippines,0,0,0,0,0,1,48.287,83.8
Northern Alta Mixtec,Threatened,3970,Mexico,0,0,0,0,0,1,81.582,81.2
Northern Altai,Endangered,10000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Northern Baja Mixtec,Threatened,8320,Mexico,0,0,0,0,0,1,81.582,81.2
Northern Bolivian Quechua,At risk,100000,Bolivia,0,0,0,0,0,1,71.186,70.2
Northern Chinantec,Vulnerable,37900,Mexico,0,0,0,0,0,1,81.582,81.2
Northern Frisian,Threatened,8000,Germany,0,0,0,0,0,1,77.765,92.5
Northern Khanty,Threatened,10000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Northern Lorung,Threatened,1207,Nepal,0,0,0,0,0,1,21.903,55.8
Northern Mansi,Endangered,3000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Northern Muji,Endangered,9000,China,0,0,0,0,0,1,64.57,77.5
Northern Paiute,Critically Endangered,700,United States,0,0,0,0,0,1,83.298,93.1
Northern Pame,Threatened,5620,Mexico,0,0,0,0,0,1,81.582,81.2
Northern Pomo,Extinct,0,United States,0,0,0,0,0,1,83.298,93.1
Northern Pumi,Vulnerable,32300,China,0,0,0,0,0,1,64.57,77.5
Northern Roglai,Vulnerable,25000,Viet Nam,0,0,0,0,0,1,39.48,78.1
Northern Selkup,Endangered,600,Russian Federation,0,0,0,0,0,1,75.331,92.2
Northern Straits Salish,Critically Endangered,16,United States;Canada,0,0,0,0,0,2,83.298,94.0
Northern Tepehuán,Threatened,8000,Mexico,0,0,0,0,0,1,81.582,81.2
Northern Totonac,Threatened,3000,Mexico,0,0,0,0,0,1,81.582,81.2
Northern Tujia,Severely Endangered,65000,China,0,0,0,0,0,1,64.57,77.5
Northern Tutchone,Severely Endangered,200,Canada,0,0,0,0,0,1,81.862,94.0
Northern Yauyos Quechua,Extinct,0,Peru,0,0,0,0,0,1,78.922,79.5
Northwestern Chinantec,Threatened,1720,Mexico,0,0,0,0,0,1,81.582,81.2
Norwegian Sign Language,Threatened,4000,Norway,0,0,0,0,0,1,83.995,99.0
Notre,Vulnerable,2368,Benin,0,0,0,0,0,1,50.1,32.2
Noy,Severely Endangered,36,Chad,0,0,0,0,0,1,24.366,13.2
Nsong,Threatened,7080,"Congo, Dem. Rep.",0,0,0,0,0,1,47.444,30.5
Nsyilxcən,Endangered,81,United States;Canada,0,0,0,0,0,2,83.298,94.0
Nubaca,Endangered,800,Cameroon,0,0,0,0,0,1,59.315,41.9
Nubi,Threatened,25000,"Kenya;South Sudan;Congo, Dem. Rep.;Uganda",0,0,0,0,0,4,47.444,35.0
Nubri,Threatened,2000,Nepal,0,0,0,0,0,1,21.903,55.8
Nukak,Endangered,390,Colombia,0,0,0,0,0,1,82.354,77.3
Nukna,Vulnerable,1000,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Nukunu,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Numbami,Endangered,270,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Nume,Endangered,700,Vanuatu,0,0,0,0,0,1,25.976,45.7
Nungali,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
Nupbikha,Vulnerable,30000,Bhutan,0,0,0,0,0,1,44.35,88.4
Nusa Laut,Severely Endangered,10,Indonesia,0,0,0,0,0,1,58.572,69.2
Nuuchahnulth (Nootka),Critically Endangered,73,Canada,0,0,0,0,0,1,81.862,94.0
