glottocode,language_name,lang_family,endangerment_level,lang_family_count,domains_of_use,speaker_number,speaker_number_trends,transmission,elcat_endangerment,country_count,max_gdp_percapita,avg_gdp_percapita,max_internet,avg_internet,max_urban,avg_urban,max_urban_growth,avg_urban_growth,official,regional,national,minority,widely_spoken,area_Africa,area_Australia,area_Eurasia,area_North America,area_Papunesia,area_South America
tazn1238,Sud Oranais-Gourara,Afro-Asiatic,2,381.0,,1,,,vulnerable,2,5752.99076651465,4953.092551226075,91.2,84.30890045000001,75.2792907190618,69.03955156044076,2.12697498648782,1.6503704076379249,0,0,0,0,0,1,0,0,0,0,0
tazn1238,Sud Oranais-Gourara,Afro-Asiatic,2,381.0,2,1,,,threatened,2,5752.99076651465,4953.092551226075,91.2,84.30890045000001,75.2792907190618,69.03955156044076,2.12697498648782,1.6503704076379249,0,0,0,0,0,1,0,0,0,0,0
tumz1238,Tumzabt,Afro-Asiatic,2,381.0,,,,,,1,5752.99076651465,5752.99076651465,77.4178009,77.4178009,75.2792907190618,75.2792907190618,2.12697498648782,2.12697498648782,0,0,0,0,0,1,0,0,0,0,0
tema1243,Oued Righ,Afro-Asiatic,1,381.0,,2,,,threatened,1,5752.99076651465,5752.99076651465,77.4178009,77.4178009,75.2792907190618,75.2792907190618,2.12697498648782,2.12697498648782,0,0,0,0,0,1,0,0,0,0,0
taga1278,Ouargli,Afro-Asiatic,1,381.0,,2,,,threatened,1,5752.99076651465,5752.99076651465,77.4178009,77.4178009,75.2792907190618,75.2792907190618,2.12697498648782,2.12697498648782,0,0,0,0,0,1,0,0,0,0,0
tets1235,Tetserret,Afro-Asiatic,2,381.0,4,2,4,3,severely endangered,2,1084.16041805436,909.715336920793,41.21139908,28.38449955,62.9755675573659,40.5126537012231,4.95172159663678,4.15730242789319,0,0,0,0,0,1,0,0,0,0,0
zena1248,Zenaga,Afro-Asiatic,3,381.0,,2,,4,severely endangered,3,2110.12036938187,1941.6693343081752,60.11780167,52.94860077,60.6068586411829,57.92183777345665,4.36769871464923,3.83314699614999,0,0,0,0,0,1,0,0,0,0,0
taha1241,Tahaggart Tamahaq,Afro-Asiatic,2,381.0,,1,,,vulnerable,5,6569.16408678648,3047.241003960141,81.95449829,50.58855934,87.8854066107749,55.15951337010108,4.95172159663678,3.2726406896104843,0,0,0,0,0,1,0,0,0,0,0
taya1257,Tayart Tamajeq,Afro-Asiatic,2,381.0,,,,,,1,735.270255787226,735.270255787226,15.55760002,15.55760002,18.0497398450803,18.0497398450803,4.95172159663678,4.95172159663678,0,0,0,0,0,1,0,0,0,0,0
tama1365,Tamasheq,Afro-Asiatic,0,381.0,,,,,,2,1094.61949265799,1038.3060712135355,36.80149841,32.52709961,31.6075621182225,29.971406803944348,4.87178721321357,4.53535635401148,1,0,0,0,0,1,0,0,0,0,0
tawa1286,Tawallammat Tamajaq,Afro-Asiatic,0,381.0,,,,,,4,1094.61949265799,974.0107040671642,41.21139908,30.45579958,62.9755675573659,35.242030252583724,4.95172159663678,4.346329390952335,0,0,0,0,0,1,0,0,0,0,0
kaby1243,Kabyle,Afro-Asiatic,2,381.0,,,,,,1,5752.99076651465,5752.99076651465,77.4178009,77.4178009,75.2792907190618,75.2792907190618,2.12697498648782,2.12697498648782,0,0,0,0,0,1,0,0,0,0,0
tach1250,Tachelhit,Afro-Asiatic,0,381.0,,,,,,2,5752.99076651465,4953.092551226075,91.2,84.30890045000001,75.2792907190618,69.03955156044076,2.12697498648782,1.6503704076379249,0,0,0,0,0,1,0,0,0,0,0
cent2194,Central Moroccan Berber,Afro-Asiatic,2,381.0,,,,,,2,5752.99076651465,4953.092551226075,91.2,84.30890045000001,75.2792907190618,69.03955156044076,2.12697498648782,1.6503704076379249,0,0,0,0,0,1,0,0,0,0,0
senh1238,Senhaja De Srair,Afro-Asiatic,2,381.0,,1,,1,vulnerable,1,4153.1943359375,4153.1943359375,91.2,91.2,62.7998124018197,62.7998124018197,1.17376582878803,1.17376582878803,0,0,0,0,0,1,0,0,0,0,0
ghom1257,Ghomara,Afro-Asiatic,1,381.0,4,1,,1,threatened,1,4153.1943359375,4153.1943359375,91.2,91.2,62.7998124018197,62.7998124018197,1.17376582878803,1.17376582878803,0,0,0,0,0,1,0,0,0,0,0
egyp1246,Egyptian (Ancient),Afro-Asiatic,5,381.0,,,,,,1,3338.47371395895,3338.47371395895,74.64839935,74.64839935,42.8004363938404,42.8004363938404,1.94520545988301,1.94520545988301,0,0,0,0,0,1,0,0,0,0,0
copt1239,Coptic,Afro-Asiatic,5,381.0,,,,,,1,3338.47371395895,3338.47371395895,74.64839935,74.64839935,42.8004363938404,42.8004363938404,1.94520545988301,1.94520545988301,0,0,0,1,0,1,0,0,0,0,0
beja1238,Beja,Afro-Asiatic,0,381.0,,,,,,3,3338.47371395895,2161.540689987288,74.64839935,35.8659331,42.8004363938404,37.40143012470784,1.94520545988301,1.4527002543170668,0,0,0,0,0,1,0,0,0,0,0
awng1244,Awngi,Afro-Asiatic,0,381.0,,0,,,at risk,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
qima1242,Qimant,Afro-Asiatic,3,381.0,,3,5,4,severely endangered,2,1133.88279681719,1133.88279681719,21.94129944,18.145349505,34.5365524291992,29.079418182373047,4.99846973014755,3.1991542596764497,0,0,0,0,0,1,0,0,0,0,0
bili1260,Bilin,Afro-Asiatic,2,381.0,,1,,,vulnerable,1,,,14.34939957,14.34939957,34.5365524291992,34.5365524291992,1.39983878920535,1.39983878920535,0,0,0,0,0,1,0,0,0,0,0
xamt1239,Xamtanga,Afro-Asiatic,0,381.0,,,,,,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
aasa1238,Aasax,Afro-Asiatic,5,381.0,,,,,dormant,1,1186.71691894531,1186.71691894531,31.16209984,31.16209984,36.1684458862992,36.1684458862992,4.8107084931504,4.8107084931504,0,0,0,0,0,1,0,0,0,0,0
kwad1248,Kw'adza,Afro-Asiatic,5,381.0,,,,,dormant,1,1186.71691894531,1186.71691894531,31.16209984,31.16209984,36.1684458862992,36.1684458862992,4.8107084931504,4.8107084931504,0,0,0,0,0,1,0,0,0,0,0
buru1320,Burunge,Afro-Asiatic,1,381.0,,3,,,endangered,1,1186.71691894531,1186.71691894531,31.16209984,31.16209984,36.1684458862992,36.1684458862992,4.8107084931504,4.8107084931504,0,0,0,0,0,1,0,0,0,0,0
alag1248,Alagwa,Afro-Asiatic,1,381.0,,2,,2,threatened,1,1186.71691894531,1186.71691894531,31.16209984,31.16209984,36.1684458862992,36.1684458862992,4.8107084931504,4.8107084931504,0,0,0,0,0,1,0,0,0,0,0
goro1270,Gorowa,Afro-Asiatic,2,381.0,4,0,2,1,threatened,1,1186.71691894531,1186.71691894531,31.16209984,31.16209984,36.1684458862992,36.1684458862992,4.8107084931504,4.8107084931504,0,0,0,0,0,1,0,0,0,0,0
iraq1241,Iraqw,Afro-Asiatic,0,381.0,,,,,,1,1186.71691894531,1186.71691894531,31.16209984,31.16209984,36.1684458862992,36.1684458862992,4.8107084931504,4.8107084931504,0,0,0,0,0,1,0,0,0,0,0
daha1245,Dahalo,Afro-Asiatic,1,381.0,4,3,2,1,endangered,1,2132.43452097647,2132.43452097647,34.97622513,34.97622513,31.8937831721599,31.8937831721599,2.77842851424254,2.77842851424254,0,0,0,0,0,1,0,0,0,0,0
boon1242,Boon,Afro-Asiatic,3,381.0,,4,,,severely endangered,1,629.538899449007,629.538899449007,27.94020081,27.94020081,54.6176465524521,54.6176465524521,4.4872398619211,4.4872398619211,0,0,0,0,0,1,0,0,0,0,0
burj1242,Burji,Afro-Asiatic,2,381.0,,1,,,vulnerable,2,2132.43452097647,1633.15865889683,34.97622513,28.458762285000002,31.8937831721599,27.7580335538534,4.99846973014755,3.888449122195045,0,0,0,0,0,1,0,0,0,0,0
sida1246,Sidamo,Afro-Asiatic,0,381.0,,,,,,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,1,0,0,1,0,0,0,0,0
gede1246,Gedeo,Afro-Asiatic,0,381.0,,,,,,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
kamb1316,Kambaata,Afro-Asiatic,0,381.0,,,,,,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
alab1254,Alaba-K'abeena,Afro-Asiatic,0,381.0,,,,,,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
hadi1240,Hadiyya,Afro-Asiatic,0,381.0,,,,,,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
libi1250,Libido,Afro-Asiatic,0,381.0,,,,,,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
kons1243,Konso,Afro-Asiatic,0,381.0,,,,,,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
buss1239,Bussa,Afro-Asiatic,1,381.0,,2,,,threatened,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
dira1242,Dirasha,Afro-Asiatic,0,381.0,,,,,,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
west2721,West Central Oromo,Afro-Asiatic,0,381.0,,,,,,2,1133.88279681719,1059.2452314164075,21.94129944,20.270649910000003,34.8673015510839,29.2447927433154,4.99846973014755,3.005763122005195,0,0,0,0,0,1,0,0,0,0,0
east2652,Eastern Oromo,Afro-Asiatic,0,381.0,,,,,,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
bora1271,Borana-Arsi-Guji Oromo,Afro-Asiatic,0,381.0,,,,,,3,2132.43452097647,1298.618739080889,34.97622513,28.28590846,54.6176465524521,36.71123788671964,4.99846973014755,4.088046035437063,0,0,0,0,0,1,0,0,0,0,0
waat1238,Waata,Afro-Asiatic,2,381.0,,1,,,vulnerable,1,2132.43452097647,2132.43452097647,34.97622513,34.97622513,31.8937831721599,31.8937831721599,2.77842851424254,2.77842851424254,0,0,0,0,0,1,0,0,0,0,0
orma1241,Orma,Afro-Asiatic,0,381.0,,,,,,1,2132.43452097647,2132.43452097647,34.97622513,34.97622513,31.8937831721599,31.8937831721599,2.77842851424254,2.77842851424254,0,0,0,0,0,1,0,0,0,0,0
elmo1238,El Molo,Afro-Asiatic,5,381.0,5,,,,dormant,1,2132.43452097647,2132.43452097647,34.97622513,34.97622513,31.8937831721599,31.8937831721599,2.77842851424254,2.77842851424254,0,0,0,0,0,1,0,0,0,0,0
arbo1245,Arbore,Afro-Asiatic,1,381.0,,2,,,threatened,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
daas1238,Daasanach,Afro-Asiatic,2,381.0,,1,,,vulnerable,3,2132.43452097647,1448.8215013471035,34.97622513,21.196174858000003,31.8937831721599,25.630962050732467,5.35572566859027,4.377541304326787,0,0,0,0,0,1,0,0,0,0,0
soma1255,Somali,Afro-Asiatic,0,381.0,,,,,,4,3552.72335079222,1862.1448920087219,65.29889679,37.5391555425,72.9052635052978,45.75974429136417,4.99846973014755,3.4279472300270872,1,0,1,0,0,1,0,0,0,0,0
rend1243,Rendille,Afro-Asiatic,0,381.0,,,,,,1,2132.43452097647,2132.43452097647,34.97622513,34.97622513,31.8937831721599,31.8937831721599,2.77842851424254,2.77842851424254,0,0,0,0,0,1,0,0,0,0,0
giri1245,Girirra,Afro-Asiatic,0,381.0,,,,,,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
maay1238,Maay,Afro-Asiatic,0,381.0,,,,,,3,2132.43452097647,1298.618739080889,34.97622513,28.28590846,54.6176465524521,36.71123788671964,4.99846973014755,4.088046035437063,0,0,0,0,0,1,0,0,0,0,0
garr1259,Garre,Afro-Asiatic,2,381.0,,1,,,vulnerable,1,629.538899449007,629.538899449007,27.94020081,27.94020081,54.6176465524521,54.6176465524521,4.4872398619211,4.4872398619211,0,0,0,0,0,1,0,0,0,0,0
awee1242,Aweer,Afro-Asiatic,1,381.0,,3,,,endangered,2,2132.43452097647,1380.9867102127387,34.97622513,31.45821297,54.6176465524521,43.255714862306,4.4872398619211,3.63283418808182,0,0,0,0,0,1,0,0,0,0,0
bais1246,Baiso,Afro-Asiatic,1,381.0,,2,,,threatened,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
jiid1238,Jiiddu,Afro-Asiatic,2,381.0,,1,,,threatened,1,629.538899449007,629.538899449007,27.94020081,27.94020081,54.6176465524521,54.6176465524521,4.4872398619211,4.4872398619211,0,0,0,0,0,1,0,0,0,0,0
tunn1238,Tunni,Afro-Asiatic,2,381.0,,1,,,vulnerable,1,629.538899449007,629.538899449007,27.94020081,27.94020081,54.6176465524521,54.6176465524521,4.4872398619211,4.4872398619211,0,0,0,0,0,1,0,0,0,0,0
daba1260,Dabarre,Afro-Asiatic,2,381.0,,,,,,1,629.538899449007,629.538899449007,27.94020081,27.94020081,54.6176465524521,54.6176465524521,4.4872398619211,4.4872398619211,0,0,0,0,0,1,0,0,0,0,0
yaak1241,Yaaku,Afro-Asiatic,3,381.0,,4,,4,severely endangered,1,2132.43452097647,2132.43452097647,34.97622513,34.97622513,31.8937831721599,31.8937831721599,2.77842851424254,2.77842851424254,0,0,0,0,0,1,0,0,0,0,0
tsam1247,Tsamai,Afro-Asiatic,1,381.0,,2,,,threatened,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
gaww1239,Ale-Gawwada,Afro-Asiatic,0,381.0,,,,,,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
afar1241,Afar,Afro-Asiatic,0,381.0,,,,,,3,3552.72335079222,2343.303073804705,65.29889679,33.8631986,72.9052635052978,43.68803329001463,4.99846973014755,2.6153197777166866,1,0,1,0,0,1,0,0,0,0,0
saho1246,Saho,Afro-Asiatic,0,381.0,,,,,,2,1133.88279681719,1133.88279681719,21.94129944,18.145349505,34.5365524291992,29.079418182373047,4.99846973014755,3.1991542596764497,0,0,0,0,0,1,0,0,0,0,0
ebla1238,Eblaite,Afro-Asiatic,5,381.0,,,,,,1,1051.67149587463,1051.67149587463,33.77000046,33.77000046,72.0761345758254,72.0761345758254,4.34158266136508,4.34158266136508,0,0,0,0,0,0,0,1,0,0,0
akka1240,Akkadian,Afro-Asiatic,5,381.0,,,,,,1,6073.61032342708,6073.61032342708,81.47450256,81.47450256,69.8861494108913,69.8861494108913,2.15034163024692,2.15034163024692,0,0,0,0,0,0,0,1,0,0,0
ugar1238,Ugaritic,Afro-Asiatic,5,381.0,,,,,,1,54176.6844383302,54176.6844383302,88.18242225,88.18242225,91.536188843818,91.536188843818,1.29494868069402,1.29494868069402,0,0,0,0,0,0,0,1,0,0,0
puni1241,Punic,Afro-Asiatic,5,381.0,,,,,,1,4181.13789301228,4181.13789301228,76.5,76.5,70.3585355691955,70.3585355691955,1.09931824049137,1.09931824049137,0,0,0,0,0,1,0,0,0,0,0
phoe1239,Phoenician,Afro-Asiatic,5,381.0,,,,,,1,3477.72489842684,3477.72489842684,80.63400269,80.63400269,90.703695784554,90.703695784554,0.838238456662815,0.838238456662815,0,0,0,0,0,0,0,1,0,0,0
anci1244,Ancient Hebrew,Afro-Asiatic,5,381.0,,,,,,1,54176.6844383302,54176.6844383302,88.18242225,88.18242225,91.536188843818,91.536188843818,1.29494868069402,1.29494868069402,0,0,0,0,0,0,0,1,0,0,0
sama1313,Samaritan,Afro-Asiatic,5,381.0,,,,,,2,54176.6844383302,28384.495175253334,88.18242225,87.410037795,91.536188843818,89.3278951277592,2.66135949386713,1.978154087280575,0,0,0,0,0,0,0,1,0,0,0
hebr1245,Modern Hebrew,Afro-Asiatic,0,381.0,,,,,,5,54176.6844383302,13183.296533958763,95.62244985,76.969305718,92.9501393764286,86.87715199846528,4.34158266136508,2.082698127391529,0,0,0,0,0,0,0,1,0,0,0
olda1245,Old Aramaic-Sam'alian,Afro-Asiatic,5,381.0,,,,,,1,1051.67149587463,1051.67149587463,33.77000046,33.77000046,72.0761345758254,72.0761345758254,4.34158266136508,4.34158266136508,0,0,0,0,0,0,0,1,0,0,0
impe1235,Imperial Aramaic (700-300 BCE),Afro-Asiatic,5,381.0,,,,,,1,6073.61032342708,6073.61032342708,81.47450256,81.47450256,69.8861494108913,69.8861494108913,2.15034163024692,2.15034163024692,0,0,0,0,0,0,0,1,0,0,0
midd1366,Middle Aramaic,Afro-Asiatic,5,381.0,,,,,,1,2592.30591217647,2592.30591217647,86.63765334,86.63765334,87.1196014117004,87.1196014117004,2.66135949386713,2.66135949386713,0,0,0,0,0,0,0,1,0,0,0
clas1252,Classical Syriac,Afro-Asiatic,5,381.0,,,,,,1,15892.7157287241,15892.7157287241,87.3078767,87.3078767,89.3443122873887,89.3443122873887,0.587160894947427,0.587160894947427,0,0,0,0,0,0,0,1,0,0,0
clas1253,Classical Mandaic,Afro-Asiatic,5,381.0,,,,,,1,5190.16959024821,5190.16959024821,85.3404007,85.3404007,77.0201263427734,77.0201263427734,1.50072659043525,1.50072659043525,0,0,0,0,0,0,0,1,0,0,0
nucl1706,Neo-Mandaic,Afro-Asiatic,3,381.0,4,3,4,3,severely endangered,4,84534.0407841548,40100.451582169124,96.13140106,89.41002655,87.6021469990446,78.65830063935692,2.15034163024692,1.704911146730915,0,0,0,0,0,0,0,1,0,0,0
assy1241,Assyrian Neo-Aramaic,Afro-Asiatic,1,381.0,3,,,,endangered,4,15892.7157287241,7052.041784568505,87.3078767,71.973195105,89.3443122873887,77.0816806542197,4.34158266136508,2.144952944248669,0,0,0,0,0,0,0,1,0,0,0
jewi1240,Jewish Babylonian Aramaic (ca. 200-1200 CE),Afro-Asiatic,5,381.0,,,,,,1,54176.6844383302,54176.6844383302,88.18242225,88.18242225,91.536188843818,91.536188843818,1.29494868069402,1.29494868069402,0,0,0,0,0,0,0,1,0,0,0
chal1275,Chaldean Neo-Aramaic,Afro-Asiatic,1,381.0,,,,,,3,15892.7157287241,7672.665849341937,87.3078767,67.51745990666667,89.3443122873887,77.10219875803513,4.34158266136508,2.359695062186476,0,0,0,0,0,0,0,1,0,0,0
barz1241,Barzani Jewish Neo-Aramaic,Afro-Asiatic,4,381.0,,4,,5,critically endangered,1,54176.6844383302,54176.6844383302,88.18242225,88.18242225,91.536188843818,91.536188843818,1.29494868069402,1.29494868069402,0,0,0,0,0,0,0,1,0,0,0
lish1247,Lishana Deni,Afro-Asiatic,1,381.0,,2,,,threatened,2,54176.6844383302,30125.14738087864,88.18242225,84.82846240500001,91.536188843818,80.71116912735465,2.15034163024692,1.72264515547047,0,0,0,0,0,0,0,1,0,0,0
lish1246,Lishán Didán,Afro-Asiatic,1,381.0,,2,,,threatened,4,54176.6844383302,18973.04878983336,90.43979645,86.9402940725,91.536188843818,72.05226788342043,1.50072659043525,0.8739199290554318,0,0,0,0,0,0,0,1,0,0,0
hula1244,Hulaulá,Afro-Asiatic,1,381.0,,2,,,threatened,3,84534.0407841548,47966.964937577744,94.69380188,89.40554161,91.536188843818,82.8936983304366,1.50072659043525,1.27951291306937,0,0,0,0,0,0,0,1,0,0,0
lish1245,Lishanid Noshan,Afro-Asiatic,3,381.0,,2,5,4,severely endangered,2,54176.6844383302,30125.14738087864,88.18242225,84.82846240500001,91.536188843818,80.71116912735465,2.15034163024692,1.72264515547047,0,0,0,0,0,0,0,1,0,0,0
koys1242,Koy Sanjaq Jewish Neo-Aramaic,Afro-Asiatic,0,381.0,,,,,,1,6073.61032342708,6073.61032342708,81.47450256,81.47450256,69.8861494108913,69.8861494108913,2.15034163024692,2.15034163024692,0,0,0,0,0,0,0,1,0,0,0
hert1241,Hertevin,Afro-Asiatic,3,381.0,,,,,,1,15892.7157287241,15892.7157287241,87.3078767,87.3078767,89.3443122873887,89.3443122873887,0.587160894947427,0.587160894947427,0,0,0,0,0,0,0,1,0,0,0
boht1238,Gardabani Bohtan Neo-Aramaic,Afro-Asiatic,3,381.0,,3,,4,severely endangered,2,14889.0185546875,12065.254888912315,94.36495368,89.081755285,75.1119136177067,68.09543706354,0.106666251709168,0.03917331371411075,0,0,0,0,0,0,0,1,0,0,0
mlah1239,Mlahsô,Afro-Asiatic,5,381.0,,,,,dormant,2,15892.7157287241,8472.193612299365,87.3078767,60.53893857999999,89.3443122873887,80.71022343160706,4.34158266136508,2.4643717781562535,0,0,0,0,0,0,0,1,0,0,0
turo1239,Turoyo,Afro-Asiatic,2,381.0,,1,,,vulnerable,4,15892.7157287241,6623.930611613163,87.3078767,70.79659560249999,90.703695784554,80.50257301466485,4.34158266136508,1.9793309108055606,0,0,0,0,0,0,0,1,0,0,0
west2763,Western Neo-Aramaic,Afro-Asiatic,1,381.0,3,,,,endangered,1,1051.67149587463,1051.67149587463,33.77000046,33.77000046,72.0761345758254,72.0761345758254,4.34158266136508,4.34158266136508,0,1,0,1,0,0,0,1,0,0,0
late1255,Late Palestinian Aramaic,Afro-Asiatic,5,381.0,,,,,,1,2592.30591217647,2592.30591217647,86.63765334,86.63765334,87.1196014117004,87.1196014117004,2.66135949386713,2.66135949386713,0,0,0,0,0,0,0,1,0,0,0
anci1245,Ancient North Arabian,Afro-Asiatic,5,381.0,,,,,,1,35121.6628687742,35121.6628687742,100.0,100.0,84.4554020211443,84.4554020211443,4.81983574967141,4.81983574967141,0,0,0,0,0,0,0,1,0,0,0
stan1318,Standard Arabic,Afro-Asiatic,0,381.0,,,,,,25,76688.6941743178,14597.384230496953,100.0,67.2444870904,100.0,68.91230535566461,7.36140535067379,2.8007508080848447,0,0,0,0,0,0,0,1,0,0,0
nort3139,Levantine Arabic,Afro-Asiatic,0,381.0,,,,,,4,54176.6844383302,18649.699140338944,88.18242225,72.473575525,91.536188843818,85.91508287289653,4.34158266136508,1.7654826734173354,0,0,0,0,0,0,0,1,0,0,0
cypr1248,Cypriot Arabic,Afro-Asiatic,1,381.0,,2,,3,endangered,1,38674.29296875,38674.29296875,89.60099246,89.60099246,66.6824259192483,66.6824259192483,0.997076750311744,0.997076750311744,1,1,1,1,1,0,0,1,0,0,0
liby1240,Libyan Arabic,Afro-Asiatic,0,381.0,,,,,,3,6569.16408678648,3547.636018844219,81.95449829,57.386832553333335,87.8854066107749,49.5785276165652,4.95172159663678,2.648921149694813,0,0,0,0,0,1,0,0,0,0,0
jude1264,Judeo-Tripolitanian Arabic,Afro-Asiatic,2,381.0,,1,,,vulnerable,3,54176.6844383302,33710.39664029453,89.2207202,86.45254691333334,91.536188843818,83.00878298963333,1.29494868069402,0.7956912353997442,0,0,0,0,0,0,0,1,0,0,0
hass1238,Hassaniyya,Afro-Asiatic,0,381.0,,,,,,7,5752.99076651465,2603.2355865856193,91.2,54.47901681166667,75.2792907190618,50.59668010518294,4.95172159663678,3.4650906029043633,0,0,0,0,0,1,0,0,0,0,0
alge1240,Algerian Saharan Arabic,Afro-Asiatic,0,381.0,,,,,,5,6569.16408678648,4302.654861256464,91.2,66.5324748025,87.8854066107749,61.00356239418417,4.95172159663678,2.32557470111932,0,0,0,0,0,1,0,0,0,0,0
alge1239,Algerian Arabic,Afro-Asiatic,0,381.0,,,,,,3,5752.99076651465,4695.774331821477,91.2,81.70593363333334,75.2792907190618,69.47921289669233,2.12697498648782,1.4666863519224067,0,0,0,0,0,1,0,0,0,0,0
moro1292,Moroccan Arabic,Afro-Asiatic,0,381.0,,,,,,3,5752.99076651465,4953.092551226075,91.2,84.30890045000001,75.2792907190618,69.03955156044076,2.12697498648782,1.6503704076379249,0,0,0,0,0,1,0,0,0,0,0
anda1287,Andalusian Arabic,Afro-Asiatic,5,381.0,,,,,,1,35326.7683069278,35326.7683069278,95.7574516,95.7574516,80.315199821207,80.315199821207,1.25395229298248,1.25395229298248,0,0,0,0,0,0,0,1,0,0,0
jude1265,Judeo-Moroccan Arabic,Afro-Asiatic,0,381.0,,0,,,at risk,2,54176.6844383302,29164.93938713385,91.2,89.691211125,91.536188843818,77.16800062281885,1.29494868069402,1.2343572547410249,0,0,0,0,0,1,0,0,0,0,0
malt1254,Maltese,Afro-Asiatic,0,381.0,,,,,,1,43898.5781808597,43898.5781808597,93.86029816,93.86029816,95.6546264490509,95.6546264490509,2.89960232342784,2.89960232342784,1,0,1,0,0,0,0,1,0,0,0
tuni1259,Tunisian Arabic,Afro-Asiatic,0,381.0,,,,,,3,6569.16408678648,5501.09758210447,81.95449829,78.62409973,87.8854066107749,77.84107763301073,2.12697498648782,1.4253765398479465,0,0,0,0,0,1,0,0,0,0,0
taiz1242,Ta'izzi-Adeni Arabic,Afro-Asiatic,0,381.0,,,,,,3,35121.6628687742,17877.77503561287,100.0,43.946799596666665,84.4554020211443,51.933235403334294,4.81983574967141,3.2825383567393334,0,0,0,0,0,0,0,1,0,0,0
hadr1236,Hadrami Arabic,Afro-Asiatic,0,381.0,,,,,,2,35121.6628687742,17877.77503561287,100.0,58.745499609999996,84.4554020211443,60.631576890401846,4.81983574967141,4.223888140506325,0,0,0,0,0,0,0,1,0,0,0
hija1235,Hijazi Arabic,Afro-Asiatic,0,381.0,,,,,,2,35121.6628687742,17877.77503561287,100.0,58.745499609999996,84.4554020211443,60.631576890401846,4.81983574967141,4.223888140506325,0,0,0,0,0,0,0,1,0,0,0
sana1295,Sanaani Arabic,Afro-Asiatic,0,381.0,,,,,,2,35121.6628687742,17877.77503561287,100.0,58.745499609999996,84.4554020211443,60.631576890401846,4.81983574967141,4.223888140506325,0,0,0,0,0,0,0,1,0,0,0
jude1267,Judeo-Yemeni Arabic,Afro-Asiatic,2,381.0,,1,,,vulnerable,2,54176.6844383302,27405.285820390873,88.18242225,52.836710735,91.536188843818,64.1719703017387,3.62794053134124,2.46144460601763,0,0,0,0,0,0,0,1,0,0,0
oman1239,Omani Arabic,Afro-Asiatic,0,381.0,,,,,,2,50273.5060469837,35279.3666683607,100.0,97.62587339000001,85.8171088279791,82.63056955472524,4.85698550165299,4.597788421779445,0,0,0,0,0,0,0,1,0,0,0
najd1235,Najdi Arabic,Afro-Asiatic,0,381.0,,,,,,10,54176.6844383302,20403.727759110345,100.0,78.42295529200001,100.0,81.35768828876888,4.85698550165299,2.4693682105452743,0,0,0,0,0,0,0,1,0,0,0
