STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DMA,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Dominica,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,633.5517416706821,785.5758148005549,754.0914608052316,996.1913623323253,1124.9745308841573,1231.6692805781788,1363.4380084499614,1514.8921774833564,1665.532071852182,1892.8655647777289,2138.303851490988,2423.325743174627,2639.049548315296,2892.981596645405,3171.3657781540487,3376.260501395734,3536.1560918572713,3805.2027875998397,3951.7226708635826,4210.995320345558,4372.197129668378,4664.242681429187,4817.181055020462,4867.398963237587,5527.515273004963,5488.027849693565,5447.440114962842,5778.833065465062,5695.224423946745,6055.78109574854,6459.035036896091,6971.326338392885,7487.490103951535,7549.619646803747,7705.407172483186,7528.510019901552,7822.217972113976,8131.748760967352,8282.598747021415,8802.561720413629,8224.648965714136,9215.308540564503,9491.149959623737,7827.748426804263,8376.404141411134,9323.660894905619,9912.962127666682,10405.278777758196
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LUX,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Luxembourg,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2261.177418365942,2241.3600322142265,2331.5568580192466,2461.9011238448697,2779.184397463263,2803.853046117653,2925.2220472347713,2934.528321110068,3202.505948528254,3690.171826200618,4298.033897421024,4435.398008236809,5486.720627890889,7447.213017866641,8966.728958790474,8701.304731392487,9490.6903118849,10486.335789109513,13034.388207961414,15204.330819199422,16531.114898839685,13837.12998146172,12590.976795620387,12374.030423440849,12126.939198790935,12481.965844855944,18149.869250023916,22443.43146330117,25219.354278173152,26618.069577496786,33465.47820791899,35747.337799206645,39570.86156659859,40066.72425187729,43933.23544273601,51032.34963531796,50444.3591236175,46641.6408754876,47445.38108120512,50872.44926846243,48659.59887532334,48440.142015135505,53005.73392091787,65689.32145369114,76544.91708684732,80988.13762308584,90788.80048761448,107475.32029797773,120422.1379341569,109419.74695310641,110885.99137872107,119025.05720346651,112584.6762709582,120000.14072985915,123678.70214327476,105462.01258442263,106899.29354955172,110193.21379722781,116926.75959390485,112696.649059674,116860.02817235976,134965.81544215154,123719.6589159963,133230.6191788991,137781.68165912307
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CYM,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Cayman Islands,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87085.09458661405,89888.26112648527,89655.11855745212,81373.5721242232,76837.67100644424,75280.96176999864,75101.59068832321,75113.73422828132,75845.30555725773,76379.20987779871,77802.25356580228,80053.94426570315,83865.55403933558,88254.29024868665,82338.79774390228,86449.67490373024,93030.70514478032,99143.5180243123,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FCS,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Fragile and conflict affected situations,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,139.20181851773864,142.28692748068892,153.85825893271317,172.0235893292073,152.27319345214937,163.63983090351215,170.7896353037888,164.75093620622403,177.98883929646624,195.3169059781439,227.440774511902,228.98419144881595,259.1310981660772,313.14876597136157,460.33750372824665,493.0851660339686,571.9317091270153,616.8958122310031,660.1830260401085,811.6705000113266,1006.6237487225017,1295.4973166396871,1208.2020513679222,1019.0979693665771,895.4750989490706,889.203700940945,801.0097945758553,787.1200095959299,835.8137055220762,808.3420922419504,1121.8013283068904,775.9777063845621,673.9796821396039,668.5409062668027,653.4909827661035,777.7428174796958,821.7425036579837,899.6223910590436,902.6629577515237,657.9206289830464,751.8012630344529,719.2158860383364,684.9983969921578,703.7393697907374,871.1550121515207,1079.2406761347286,1319.3385305317993,1578.9042249996016,1971.0469397135932,1739.1028356786621,2017.5674141868205,2053.7158053710036,2233.126758195574,2144.2147933218644,2051.546437338949,1663.1620012727878,1491.0808031591482,1549.6095293355902,1634.9296587547315,1861.653304530305,1618.4798041022034,1711.40128929758,1850.9174305476922,1682.7505884547566,1527.9580951403666
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EUU,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,European Union,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,797.1575132674207,878.7731446799556,962.9771709621834,1048.8114824651536,1153.2732471074312,1251.6110197975565,1344.2832001064512,1420.3822681012787,1513.5436599740558,1677.3712857839855,1886.4511408238045,2120.6805196932823,2540.4256694302258,3265.506357857896,3674.511885755398,4253.76925051968,4432.1834048175215,4996.998886437087,6057.7568682268675,7288.839364228846,8116.446671887488,7053.6397789630955,6783.3282314792905,6578.612591049746,6326.070888907921,6490.267173743408,9042.119173957533,11144.967648327258,12196.904316980088,12414.351959426263,15470.411688122715,15952.035369746574,17470.064865389326,15908.781102786594,16826.12938373958,19470.10123858811,19755.2431380919,18093.620702795233,18616.5119307706,18506.594171755132,16976.045266870497,17230.648009586926,18797.81163160736,23020.95580326589,26368.678046433346,27431.49910308336,29200.580946734324,33704.6636441399,37169.07468508418,33632.074845625815,33119.56732117752,35963.31478498077,33324.77098968213,34804.72812009965,35590.100455906926,30771.656859126084,31456.897128065597,33394.5888043692,36054.953230112995,35374.14036769341,34694.70358691945,39206.979177608446,38066.8844892624,41566.57411007853,43304.96425613311
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Western & Central Africa,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,121.93683242971514,127.45103994369828,133.823783489337,139.0049800860335,148.5458833348038,155.56189657763082,162.1073402966368,144.9408039891096,146.186183137742,161.91796832199114,218.67214099518333,195.85998725965862,230.06890417640724,280.64396737514403,368.2947251447539,413.3661699625505,480.4472601397673,490.83957683405265,523.7813183353646,624.8707065046661,763.011987564749,1328.7936882050878,1164.1884875740784,873.9794067665181,738.5456912762663,754.9055473301885,582.8850756207363,583.3175201828783,563.1171472189862,512.4777353648997,593.0246671832837,607.84041379997,567.1533651680221,574.472938901996,580.0081234939515,866.7316062837511,1069.5902404761434,1091.8315292710406,1141.4866507069644,523.7972802355658,518.9692260546825,532.9727872217544,619.3373350307594,697.4812563370882,838.2133916658516,999.7700230473185,1234.6418557440284,1405.880188474094,1666.5204827050097,1453.4952836253,1662.633658441471,1844.0543672817716,1941.1182432181197,2131.606091328988,2221.3503376101235,1860.7276862832423,1630.0394389525784,1574.2305643785453,1720.1400924272184,2216.385055208329,2030.86165860293,2112.794076370788,2138.4731525991306,1841.855063548671,1411.3370293847581
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CUW,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Curaçao,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15841.261235994916,16609.84545364854,16723.692525346774,16695.735113775718,16671.340339165494,17032.33566207436,17400.163778018647,18005.716585077247,19423.335243017525,19540.24765793481,19847.23101279792,19426.326400220172,19809.822317048216,19721.29218295503,19623.030071366404,19361.812963022618,18944.09627728747,18938.244096518698,19119.124488702942,19220.686579307476,16299.813434990157,17795.582661618202,20057.140474717537,21217.81103217848,22832.895395866653
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRA,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Brazil,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,235.26600950258907,231.56406326985405,250.20057291027305,294.1696193767328,257.2597268976707,268.02876055372286,328.343791519407,351.4726003703789,373.92543263968275,399.49841913391,443.7994849827383,500.00198898336146,583.4920349461561,814.731780553415,1044.7698094749871,1200.5582371460723,1389.749523065549,1562.2914304570832,1732.5001220455565,1869.7133759548979,1958.5715923266223,2079.7090837748356,2137.6250359393994,1461.2558271417836,1419.7315460697753,1556.1297180511021,1854.0377521191908,2006.0022623575703,2140.6502756116365,2818.9927798012186,2619.8014106404667,2258.1045402706286,2127.2908301148923,2348.9063543638385,3298.714918917858,4756.750135523019,5179.130520099764,5299.397942481326,5105.892461920029,3493.571920432285,3766.5478633983453,3176.2897505252413,2855.9401713704933,3090.606890783902,3663.8226249781133,4827.781658902905,5934.1456185745365,7409.6900382286085,8908.333384679483,8678.658473065296,11403.284003869394,13396.626315804127,12521.723845443394,12458.890339662463,12274.994163021336,8936.195588944402,8836.285460256942,10080.507872282147,9300.660729040037,9029.83304401079,7074.194074957075,7972.536960806947,9281.332821368642,10377.58977191948,10310.548877816553
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Suriname,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,377.5793996620162,394.80774658988014,409.1056383668179,424.02553243063085,434.8937519617138,481.71875,574.8410769021698,644.042967325106,680.5953482076387,707.6744452257526,724.4849015132747,767.9903656756784,784.9516749577895,857.6907916679298,1041.0845466830592,1190.0196845361354,1301.865363170216,1665.943848732818,1927.9060135988802,2072.287752713174,2117.870833855031,2367.768518000634,2429.9239154970724,2332.6979030801645,2260.637949936289,2255.9771766432714,2271.047332602656,2469.0673727863427,2886.4298020769365,1328.5701343506141,941.5917361021884,1079.7252134270493,968.8952534669256,1022.4458351989567,1433.5425565278078,1609.8250437320628,1962.8849582029493,2067.598149383909,2428.5864199420207,1898.1801816052964,1988.2217292543257,1714.648466372421,2202.3406821960007,2516.1040402095623,2887.7721728843953,3453.428659377645,5002.657986957588,5530.176156383091,6576.085463072488,7129.576862629098,7943.604828169148,7949.888672183829,8851.240506689084,9043.192815292216,9108.189054067641,8813.61705392067,5644.2061057531955,6049.521285536751,6665.741804722391,6629.667752486033,4755.392217106932,5029.848385439529,6084.438767364452,5521.97602122638,6961.789559615257
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,India,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,84.93280847931055,87.85386134702051,92.19995836295163,103.43502126293151,117.85643077285461,121.50831902882983,91.02769505178408,97.9951481214155,101.5568025211955,109.47766438428843,114.3553200200799,120.68059553991156,125.27070596188246,146.5684925824047,166.69966175533233,161.08669402207875,164.1199995873217,189.58556855247687,209.3890635734626,227.9581798734256,271.08094595367834,274.96433076852765,278.65038258267,295.99977329938196,281.0498678407166,300.9282585763782,314.8971164025424,344.9410282930754,358.48453964169323,349.915155021864,371.0859362037652,305.5740559285923,319.1824726263153,302.8848062461737,347.73421473994017,375.1760053730496,401.0467546735786,416.22811620375313,413.630864056851,441.9279914363966,442.75021893726324,450.3579005141282,469.1499289739273,544.1431335450022,624.2588265100661,710.4880804089489,801.6683536590223,1021.8870770682593,992.5195849238276,1094.9497459843622,1347.519390713668,1445.4612748603658,1429.321995200319,1432.843975121953,1553.8839607511832,1583.998159079848,1707.5089291224338,1950.1046828086635,1966.254551716789,2041.4286369858535,1907.042516376687,2239.6138436748224,2347.4482943462317,2530.120312782038,2694.737808599611
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLA,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Latin America & Caribbean (IDA & IBRD),GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,356.53738644143385,383.82797944588236,391.53698854491927,413.5959596894341,447.1597365306966,467.0111934412827,500.4904140714068,495.81943106131666,517.7821980828851,563.3844154554804,598.9814838501355,649.7672466095765,712.2888188014206,932.7822733108759,1190.221843248701,1214.7498106920132,1302.9384934649036,1400.7450521760472,1637.6549751677242,1795.736254595303,2149.0424246718685,2409.700403682664,2155.7530222323267,1843.3931438371196,1893.1026098508619,1830.6177531686117,1809.2890193708095,1903.5039516505528,2047.520688156229,2227.773651854193,2439.3031318905587,2588.0458679991425,2787.652394766354,3258.765803357656,3744.5997512821104,3983.2092083170005,4255.858593957139,4593.586185835371,4563.940033485456,4029.142951999027,4388.9261101421625,4222.974619275107,3714.3747812475976,3728.7273907873127,4252.838254592994,5103.9706894322435,5926.882668652185,6927.882499369956,7989.380671879034,7386.600189950356,9115.801445903624,10277.607925426435,10263.482024354736,10231.082383052166,10058.666481587203,8404.377471962182,8082.023306141424,8918.302512541559,8620.468902407552,8362.634298459678,6964.371110279603,8075.788166505642,9174.556904524283,10260.51969157821,10474.280994440765
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUY,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Guyana,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,299.07464578509064,319.01775479628395,327.39257923897355,288.8203904423207,313.26116189376893,335.73593687830964,352.5896750352907,377.7326219679807,339.78644107903455,361.1876161762213,381.098754100227,395.7696635992939,395.4742645765723,420.5336786300933,587.9688770034637,663.7997226518986,604.1052677756021,592.9975983781803,663.2085860844954,688.8276528383429,778.9588141023571,734.5674588711194,620.5646365705693,630.6727792091071,565.3344355824396,587.8183952250337,657.0140002120611,464.0525662707107,544.715209244099,503.1090191039224,528.8510953429941,466.03993898888245,498.1566365699537,603.084316652805,715.6115252017171,819.6685415849051,927.5238472116686,982.8047538055869,939.6854881697237,908.7906313917969,931.7966517189551,931.5747238476732,950.8669324709927,973.7425980541882,1033.3103090218794,1084.06541388904,3135.605535283261,3608.2868524018772,4008.962867160304,4209.132306245647,4581.761796934918,4947.221705899166,5444.397519139134,5556.9123115693155,5472.688204522369,5640.41560569466,5870.878237598348,6178.665043729804,6048.386971804177,6405.824434445621,6775.709390963032,9860.870148343864,17913.492806687907,20473.700219061713,29675.24438733164
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Lower middle income,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,104.62219003330833,108.7906315328974,107.76987368103248,116.3029524599089,127.48103912959223,133.29877918121446,118.8181668692601,123.82219488782894,128.31264938652174,138.74132443499903,146.71705993061124,149.34770909174213,155.71919699866027,178.77557028683535,215.74959149789458,230.58765129471126,237.94197309262702,260.81405470321454,287.04155459641424,324.62923976422667,385.7891846874618,466.52470920734686,451.57854801500844,417.33554020578237,390.44369426401204,406.3206522679417,398.18707825262595,423.5554616163818,426.60947657140673,407.94864974599153,432.4745458214203,404.47570100868694,412.8709278309858,408.37377227660426,449.264199085402,521.9590959827631,581.9257363102816,597.7927814113556,597.802461520308,540.2470340579868,559.0728166079564,553.4971783967724,573.6482271151157,639.3297084255082,722.6289432970128,817.8460928882747,941.2447641187727,1131.2298875261106,1229.9549188541953,1260.9879932634701,1491.308888398043,1636.383384988753,1701.1373844915067,1769.9408418148407,1881.1981623853676,1848.2802929439656,1895.2439950013581,2026.193040740452,2085.0452543512006,2228.8480585921675,2121.6142172225564,2369.957765103298,2493.6148737135604,2493.389852536512,2544.492454577519
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,1055.0144668747753,1047.7736258798323,962.2220553540429,946.0231546483838,946.7052225955729,1136.6820238404532,1011.5101775383101,945.9986190222064,1016.5990476307818,1125.0061697771237,1066.6251280635147,1140.5902031172425,1326.373212562116,1343.68942861831,1257.2938748665642,1430.993677764832,1491.7896700461747,1529.2757311502112,1562.0309067015326,1470.9718904865833,1472.1775174146178,1460.2381769222932,1350.1833823852155,1340.7153752828683,1566.513967908582,1774.318675858938,1873.9914264061863,2034.792896243511,2333.7050674891443,2603.6088313672412,2546.3832456598557,2815.1882898577883,3163.1861645138,3004.784166642932,2979.7960808439866,2973.09026493408,2854.894122726535,2956.126448014892,3159.860557901264,3206.6574871881107,3207.4465045208253,3042.987115982865,3107.2031285800217,3370.2119195695336,3482.6145823763695,3410.7702316709738
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCN,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Latin America & Caribbean,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,362.35125509718125,390.2003437478784,398.8459368254801,421.71890945350805,455.98731561286417,476.95808256825296,511.39705723428733,508.2199735793622,531.6476392269713,579.0387473668044,616.2822509179769,670.8182003112956,736.5969366439805,956.5966080686605,1210.287518443406,1239.5402074906071,1328.4556567027448,1426.2106219647037,1668.7765464787174,1830.9535204463477,2177.7288647345003,2434.064704798216,2191.9917710939585,1893.2638870761377,1950.3131746883228,1888.8868354388262,1874.468112750297,1972.150729330321,2121.454819283747,2298.348720147725,2511.443041494797,2648.2696400230184,2841.119604322337,3303.3447116247476,3793.913175619988,4035.547952603403,4294.365136219231,4634.237898307434,4618.205648178226,4110.682112105269,4472.58404552831,4326.640070426404,3839.1961583306925,3862.1374725795617,4385.898136938672,5229.898984252878,6047.734257298327,7035.799172045575,8077.96588935619,7495.059440251081,9183.968787144098,10334.205488780026,10330.350467962939,10306.119579878747,10145.798209887373,8547.237339178904,8241.451409226645,9065.548177928664,8778.379063119726,8539.397760664244,7168.647405995768,8291.071563050242,9408.848202491563,10508.647254802478,10737.64635386517
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Fiji,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,277.431535497766,280.2733667310456,285.4730730015931,291.38357377755955,305.5322031321269,311.2410729121985,309.57440900959955,325.98654540029986,327.35741651014143,349.8139730136083,413.9372165289203,457.8445998607842,575.2174821370372,761.6840673648276,984.3135239323286,1188.1842424998092,1186.1664845775722,1203.5726796916194,1354.811440503738,1626.6601902392576,1873.3109797243153,1879.3631513925932,1773.1439251705146,1628.0490118145528,1666.8657254106208,1576.7206909140102,1745.2412663363423,1569.4672703938772,1463.0472016594667,1543.2961719258012,1728.9407687119904,1774.992111381176,1951.2559293035063,2070.0473411019466,2297.180058843042,2466.743478159032,2648.3276626399957,2573.7233860567753,2010.496360731489,2327.957205140908,1995.7207116326392,1944.9974146090017,2136.567941186826,2655.5807958604446,3097.1909665175926,3377.6912695349274,3455.105999073486,3762.7469278929902,3899.9223151212927,3164.132754081691,3449.1445288336895,4139.602886097022,4341.403387487495,4572.443775442445,5293.356766804642,5097.531068646955,5363.790266792433,5826.848144593282,6085.419794853761,5842.073445775965,4620.645723801395,4536.733121103354,5414.120921190881,5926.205863947629,6425.741517157122
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Maldives,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,156.85923693415359,169.7674185611313,192.23884863939375,228.689027239389,281.4846324369277,171.4251219223981,151.8350591781946,137.25918983424296,156.0531838804235,240.23050939125287,257.61261964352474,264.14751759928737,274.8265685984833,322.8405789940297,594.4882468826523,668.8301350903077,720.4522011332552,692.4598388923629,799.0825017192836,870.3783181805635,956.7630197686719,1054.334138287588,1194.2325242812988,1316.6145487739952,1419.392765134082,1554.6094275460391,1716.7428175371604,1898.4322501052625,1980.3844839675073,2124.060075306314,2213.8123505317794,3033.9323450703646,3076.0700716010097,3548.5767011055987,4070.2609459446007,3796.5154652464357,5018.943354091592,5758.102869330527,6757.432809292917,6734.03165601895,7173.596018446917,7424.520410970998,7461.29703686309,8236.081779441261,8939.074165714721,9644.906550281454,9947.807447317393,10509.628805811957,11423.283842702867,11740.272402978468,7393.888654393296,10176.143882547023,11786.019149298254,12587.612603865125,13379.351357722368
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PLW,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Palau,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,1017.1570197044335,1080.6083850667574,1144.53616532721,1221.469805608668,1328.0333412154173,1463.5410509679969,1616.4803937132879,1781.0861477045908,1971.86615755627,2188.883115830429,2422.626843778013,2638.815836155459,2838.158421301402,3049.4794710133783,3360.1453850191197,3728.1295295149034,4143.562036508842,4616.290288823776,5145.00614544213,5741.086851789896,6402.929615308998,6824.3435378506465,6552.711238976796,5891.503786953335,6329.069767441861,7038.005234079675,7788.2972697405685,7944.599072233267,8047.916216799827,7629.569864028358,7798.075041938523,8239.263540065318,8340.189813045583,7862.3931898736955,8393.730525412311,9635.283575390484,9881.659707169805,10402.536752890737,10577.501907762009,10147.774109281469,10221.916376235431,10993.6038613491,12137.173223992064,12698.924011894493,13863.454415506803,16154.053215237256,17150.475937723884,16401.784756787056,16166.967107375154,15846.796847016687,14708.211953691434,13009.248163021313,13729.760276149613,15610.823193103235,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHS,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,"Bahamas, The",GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1459.2538249590716,1555.0466083743863,1651.2186185022174,1759.236921569108,1883.4438602227603,2029.5234132930116,2239.2396399653912,2452.747631989252,2668.014980392618,3026.727572044207,2916.4999837822056,3004.343566125424,3013.9501670449617,3341.285216966896,3079.7401408382116,2840.58965343091,2993.4592379522705,3253.3754340495625,3720.0405790106406,4994.08535249529,5742.583625056983,6028.806410440633,6559.468692594778,7081.381948360837,8201.701337683786,9167.146875024688,9600.599527833003,10361.348807910359,10575.797153666006,11291.476447204419,11473.300838935294,11082.352857361673,10873.404750163503,10613.065878581308,10991.234667413131,11374.605670385225,11783.797197225958,20367.573270205594,21667.448821694023,24041.093318815823,24940.077508607777,25371.92376676143,26781.619593865158,26429.124778766334,26650.293423430317,28602.418186999483,29184.786508790814,30051.84895877555,29392.382441639675,27512.913095008407,27473.100430501963,27090.83768013795,28552.024268315094,27642.74197591786,29137.217563262166,30719.405417468977,30616.53631572844,31875.488174961905,32642.335320345184,33640.336986127826,26178.75376077077,30367.860575770803,34957.16132797368,38231.77448427799,39455.44665485455
